id,primaryName,birth_date,death_year
4636,Bianca Guaccero,28/07/1981,NULL
4637,Maurizio Guarini,23/02/1955,NULL
4638,Stephen Guarino,17/01/1975,NULL
4639,Nikolay Gubenko,24/06/1941,17/08/2020 0:00
4640,Eva van der Gucht,08/01/1977,NULL
4641,Marina Guerrini,02/02/1980,NULL
4642,Orso Maria Guerrini,01/08/1942,NULL
4643,Kenneth Guertin,01/10/1966,NULL
4644,Ana Karina Guevara,12/09/1971,NULL
4645,Philippe Guez,05/01/1986,NULL
4646,Lavinia Guglielman,06/02/1985,NULL
4647,Noel Gugliemi,08/06/1970,NULL
4648,Sandra Gugliotta,28/12/1969,NULL
4649,Philippe Guilbert,15/09/1981,NULL
4650,Nicolas Guicheteau,20/01/1985,NULL
4651,Elda Guidinetti,04/12/1975,NULL
4652,Martin Guigui,19/08/1965,NULL
4653,Roberto Guilherme,15/12/1938,07/10/2022 0:00
4654,Marie Guillard,11/06/1972,NULL
4655,Guillaume Malandrin,16/03/1980,NULL
4656,Sienna Guillory,04/12/1975,NULL
4657,Cayetana Guillén Cuervo,07/05/1969,NULL
4658,Ed Guiney,26/12/1987,NULL
4659,Guilhermina Guinle,18/01/1974,NULL
4660,Emilio Guirao,23/01/1975,NULL
4661,Tom Guiry,18/02/1981,NULL
4662,John Gulager,11/02/1957,NULL
4663,K.D. Gulko,15/11/1978,NULL
4664,Caio Gullane,19/03/1976,NULL
4665,Fabiano Gullane,27/05/1992,NULL
4666,Aram Gülyüz,26/07/1931,09/08/2018 0:00
4667,Devon Gummersall,05/10/1979,NULL
4668,Andrew Gunn,18/07/1969,NULL
4669,James Gunn,06/12/1966,NULL
4670,Gaute Gunnari,26/11/1964,NULL
4671,Matthew Gunnoe,27/11/1984,NULL
4672,Mike Gunther,05/01/1977,NULL
4673,Annabelle Gurwitch,14/02/1961,NULL
4674,Carles Gusi,27/07/1953,NULL
4675,Carlo Gustaff,10/09/1975,NULL
4676,Candi Guterres,17/05/1975,NULL
4677,Manfred Guthe,27/12/1946,01/02/2023 0:00
4678,Chin Chin Gutierrez,20/04/1989,NULL
4679,Sebastian Gutierrez,25/12/1974,NULL
4680,Javier Gutiérrez,07/03/1971,NULL
4681,María Luisa Gutiérrez,27/01/1973,NULL
4682,Milan 'Lane' Gutovic,11/02/1946,18/02/2021 0:00
4683,Ronald Guttman,22/02/1952,NULL
4684,Malcolm Guy,18/09/1972,NULL
4685,Sebastien Guy,06/08/1985,NULL
4686,Omar Guzmán,19/12/1977,NULL
4687,Roberto 'Flaco' Guzmán,14/03/1936,28/02/2002 0:00
4688,Robert Guédiguian,06/11/1953,NULL
4689,Anne-Laure Guégan,02/09/1988,NULL
4690,Florence Guérin,02/07/1965,NULL
4691,Jake Gyllenhaal,10/04/1980,NULL
4692,Maggie Gyllenhaal,25/02/1977,NULL
4693,Csilla Gyõri,04/11/1986,NULL
4694,Bence Gyöngyössy,07/08/1963,NULL
4695,Christian Görlitz,10/11/1944,02/11/2022 0:00
4696,Patrick Güldenberg,24/03/1979,NULL
4697,Can Gürzap,21/08/1944,16/04/2023 0:00
4698,Gerd Haag,12/01/1982,NULL
4699,Trent Haaga,11/08/1983,NULL
4700,Agnete G. Haaland,21/02/1960,NULL
4701,Heidi Haaland,22/09/1975,NULL
4702,Ville Haapasalo,26/04/1972,NULL
4703,P.J. Haarsma,02/08/1977,NULL
4704,Tito Haas,28/10/1979,NULL
4705,Tobias Haas,27/07/1973,NULL
4706,Alessandro Haber,23/06/1947,NULL
4707,Heather Hach,03/11/1982,NULL
4708,Ángel Haché,26/03/1943,07/10/2016 0:00
4709,Alexander Hacke,03/06/1965,NULL
4710,Josef Hader,27/11/1962,NULL
4711,Karsono Hadi,18/02/1973,NULL
4712,Fadil Hadzic,04/12/1922,06/03/2011 0:00
4713,Bert Hamelinck,11/11/1968,NULL
4714,Yuria Haga,03/05/1987,NULL
4715,Marianne Hagan,05/03/1966,NULL
4716,Ross Hagen,21/08/1938,12/07/2011 0:00
4717,Richard Hagerman,16/05/1972,NULL
4718,Julie Hagerty,25/11/1955,NULL
4719,D. Gregor Hagey,12/04/1979,NULL
4720,Dan Haggerty,20/04/1942,04/08/2016 0:00
4721,Joseph Haggerty,25/04/1985,NULL
4722,Michael Haggiag,06/08/1974,NULL
4723,Masato Hagiwara,12/11/1971,NULL
4724,Nagare Hagiwara,03/12/1953,02/10/2015 0:00
4725,Dean Haglund,08/04/1965,NULL
4726,Christoph Hahnheiser,13/11/1962,NULL
4727,Alfons Haider,21/12/1957,NULL
4728,Sid Haig,02/06/1939,04/07/2019 0:00
4729,Abraham Haile Biru,02/08/1980,NULL
4730,Francis Haines,05/12/1957,NULL
4731,Jacques Haitkin,09/03/1950,05/02/2023 0:00
4732,Marlene Hajdu,09/08/1980,NULL
4733,Szabolcs Hajdu,18/08/1972,NULL
4734,tomandandy,20/11/1977,NULL
4735,Chris Hajian,25/04/1981,NULL
4736,Mitra Hajjar,22/01/1977,NULL
4737,Yoshihiko Hakamada,19/01/1973,NULL
4738,Hakan Haksun,09/07/1969,NULL
4739,Doug Haley,04/01/1977,NULL
4740,Lianne Halfon,27/11/1953,NULL
4741,Kristian Halken,09/07/1955,NULL
4742,Alex Hall,01/03/1977,NULL
4743,Bug Hall,24/02/1985,NULL
4744,Craig Hall,04/05/1971,NULL
4745,Dolly Hall,16/12/1960,NULL
4746,Geoffrey Hall,18/06/1973,NULL
4747,Haines Hall,28/02/1962,NULL
4748,Irma P. Hall,14/01/1935,NULL
4749,Klay Hall,23/03/1958,NULL
4750,Lorianne Hall,04/01/1979,NULL
4751,Michelle von Flotow,16/04/1969,NULL
4752,Pooch Hall,17/12/1976,NULL
4753,Rebecca Hall,04/11/1982,NULL
4754,Regina Hall,07/03/1970,NULL
4755,Robert Hall,13/11/1973,04/01/2021 0:00
4756,Stuart Hall,16/04/1983,NULL
4757,Dieter Hallervorden,07/04/1935,NULL
4758,Elmo Halliday,01/12/1986,NULL
4759,Hans Peter Hallwachs,03/05/1938,01/06/2022 0:00
4760,Paulo Halm,02/12/1979,NULL
4761,Tamar Halpern,06/02/1984,NULL
4762,Stein Johan Grieg Halvorsen,13/04/1986,NULL
4763,Francis Hamada,19/04/1971,NULL
4764,Jalil Hamid,08/08/1979,NULL
4765,David Hamilton,09/10/1978,NULL
4766,Eddie Hamilton,23/03/1981,NULL
4767,Josh Hamilton,11/01/1969,NULL
4768,Kristina Hamilton-Grobler,05/06/1973,NULL
4769,Patrick Hamilton,16/12/1904,16/12/1962 0:00
4770,Steve Hamilton,02/03/1985,NULL
4771,Sam Hamm,07/12/1955,NULL
4772,Nicholas Ryan,01/10/1984,NULL
4773,Karim Hammouda,11/11/1975,NULL
4774,Emily Hampshire,13/01/1979,NULL
4775,Michael Hampton,03/01/1972,NULL
4776,Sanford Hampton,17/04/1980,NULL
4777,Sanping Han,07/06/1953,NULL
4778,Sam Hancock,06/06/1981,NULL
4779,Helen Hand,15/03/1980,NULL
4780,Ari Handel,09/06/1979,NULL
4781,Marina Hands,14/03/1975,NULL
4782,James Handy,13/08/1986,NULL
4783,Sean Hanish,24/06/1977,NULL
4784,Jim Hanks,25/09/1961,NULL
4785,Wade Hanks,12/11/1979,NULL
4786,William Hanna,15/07/1910,15/09/2001 0:00
4787,Curtis Hannum,24/02/1975,NULL
4788,Paul Hannum,22/10/1976,NULL
4789,Richard Hansell,22/11/1983,NULL
4790,Elizabeth Hansen,04/05/1976,NULL
4791,Geoff Hansen,25/09/1951,21/11/2015 0:00
4792,Robert Hansen,20/03/1979,NULL
4793,Nell Hanson,02/07/1977,NULL
4794,Sally Hanson,24/11/1987,NULL
4795,Gundu Hanumantha Rao,11/05/1978,14/04/2018 0:00
4796,Jaromír Hanzlík,17/06/1948,NULL
4797,Tomás Hanák,05/09/1957,NULL
4798,Hideko Hara,25/10/1959,NULL
4799,Manuela Harabor,16/10/1968,NULL
4800,Tomoo Haraguchi,13/02/1975,NULL
4801,Matti Harari,04/08/1989,NULL
4802,Kate Harbour,22/08/1971,NULL
4803,Shelagh Harcourt,06/07/1992,NULL
4804,Ronan Hardiman,12/11/1975,NULL
4805,Michael Harding,16/06/1983,NULL
4806,Brian Ali Harding,15/06/1981,NULL
4807,Chuck Harding,14/04/1979,NULL
4808,Derege Harding,15/11/1990,NULL
4809,John Wesley Harding,04/11/1965,NULL
4810,Charlie Hardwick,06/10/1960,NULL
4811,Gary Hardwick,15/09/1981,NULL
4812,Catherine Hardwicke,05/10/1955,NULL
4813,Jeremy Hardy,13/05/1961,21/01/2019 0:00
4814,Leslie Hardy,27/03/1981,NULL
4815,Tom Hardy,08/03/1977,NULL
4816,Corinna Harfouch,02/01/1954,NULL
4817,Thomas Hargis,16/10/1982,NULL
4818,Lal Harindranath,16/10/1981,NULL
4819,Jeff Harkavy,13/10/1979,NULL
4820,Marek Harloff,04/09/1971,NULL
4821,Winsor Harmon,22/10/1963,NULL
4822,Tim Harms,02/12/1976,NULL
4823,Johan Harnesk,22/11/1971,NULL
4824,Ricci Harnett,23/01/1975,NULL
4825,Corinna Jones,10/01/1972,NULL
4826,Elisabeth Harnois,09/03/1979,NULL
4827,Gale Harold,26/09/1969,NULL
4828,Curt Harpel,04/09/1972,NULL
4829,Issa Harrath,01/10/1983,NULL
4830,Rebecca Harrell Tickell,22/02/1980,NULL
4831,Al Harrington,03/07/1935,17/09/2021 0:00
4832,Danielle Harris,28/12/1977,NULL
4833,Hank Harris,09/05/1979,NULL
4834,Jared Harris,04/01/1985,NULL
4835,Julie Harris,24/06/1925,06/03/2013 0:00
4836,R. Keith Harris,20/03/1979,NULL
4837,Lynn Harris,07/03/1967,NULL
4838,Marcuis Harris,24/03/1974,NULL
4839,Mark R. Harris,16/03/1979,NULL
4840,Rosemary Harris,10/01/1927,NULL
4841,Wood Harris,18/06/1969,NULL
4842,Randy Harrison,05/11/1977,NULL
4843,Jamie Harrold,10/01/1983,NULL
4844,Margo Harshman,15/07/1986,NULL
4845,Bret Hart,24/05/1957,NULL
4846,David Hart,28/04/1983,NULL
4847,Jody Hart,13/08/1972,NULL
4848,John Hart,03/11/1976,NULL
4849,Kevin Hart,19/12/1979,NULL
4850,Stacy Hart,17/10/1979,NULL
4851,Jo Hartley,27/12/1972,NULL
4852,Mark Hartley,25/02/1987,NULL
4853,Luce Rains,23/04/1979,NULL
4854,Ted Hartley,11/06/1924,NULL
4855,Paul Hartnoll,11/10/1968,NULL
4856,Don Harvey,07/06/1960,NULL
4857,Erik LaRay Harvey,12/01/1978,NULL
4858,Mick Harvey,07/11/1958,NULL
4859,Claude Harz,20/02/1936,NULL
4860,Sandra Harzer,06/09/1981,NULL
4861,Denijal Hasanovic,06/12/1985,NULL
4862,Naser Hashemi,25/05/1979,NULL
4863,Seyed Zia Hashemi,05/12/1969,NULL
4864,Mami Hashimoto,27/11/1984,NULL
4865,Steve Haskett,10/02/1949,NULL
4866,Terrence Haslam,13/07/1977,NULL
4867,Yusof Haslam,10/06/1965,NULL
4868,Paul Haslinger,17/10/1962,NULL
4869,Jürg Hassler,25/03/1990,NULL
4870,Gregory Hatanaka,20/11/1974,NULL
4871,Christopher Hatton,01/02/1982,NULL
4872,Péter Haumann,06/03/1941,21/05/2022 0:00
4873,Rob Hauschild,13/11/1972,NULL
4874,Cole Hauser,24/05/1975,NULL
4875,John Hawkes,08/11/1959,NULL
4876,Shane Hawks,11/11/1981,NULL
4877,Brian Hawlk,19/08/1982,NULL
4878,Tetsuji Hayashi,14/02/1982,NULL
4879,Beverly Hayes,21/07/1940,NULL
4880,Robert Hayes,12/05/1977,NULL
4881,Cliff Hayes,21/04/1951,NULL
4882,David C. Hayes,02/09/1971,NULL
4883,Kevin Saunders Hayes,27/02/1965,NULL
4884,Tara Haggiag,26/01/1980,NULL
4885,David Hayman,18/08/1948,NULL
4886,David Hayter,12/10/1969,NULL
4887,Sarah Miller Hayward,10/11/1948,NULL
4888,Noni Hazlehurst,13/06/1953,NULL
4889,Eva Haßmann,08/09/1972,NULL
4890,Murray Head,06/01/1946,NULL
4891,Lena Headey,14/01/1973,NULL
4892,Jessica Heafey,28/12/1982,NULL
4893,Anthony Heald,08/07/1944,NULL
4894,Janet Healy,28/06/1984,NULL
4895,Luke Healy,04/05/1984,NULL
4896,Pat Healy,19/12/1976,NULL
4897,Florence Hebbelynck,04/09/1984,NULL
4898,Jessica Hecht,09/03/1965,NULL
4899,Kevin Hedges,01/06/1981,NULL
4900,David Hedison,04/11/1927,16/08/2019 0:00
4901,Kevin Heffernan,26/08/1968,NULL
4902,Alex Heffes,07/12/1971,NULL
4903,Heather Hegeman,13/12/1981,NULL
4904,Werner Heger,17/05/1985,NULL
4905,Stephen Hegyes,15/10/1967,NULL
4906,Erik Heiberg,13/12/1980,NULL
4907,Faraj Heidari,27/06/1956,13/04/2018 0:00
4908,Hilde Heijnen,06/01/1965,NULL
4909,Eva van Heijningen,04/01/1958,NULL
4910,Reinhold Heil,28/06/1954,NULL
4911,Paul Heiman,16/11/1968,NULL
4912,Steve Hein,08/02/1973,NULL
4913,Heikki Hela,03/06/1964,NULL
4914,Bob Held,18/08/1978,NULL
4915,Kevin Held,20/08/1979,NULL
4916,Marion Held,23/05/1973,NULL
4917,Johan Heldenbergh,26/08/1967,NULL
4918,Dagmar Hellberg,19/05/1957,NULL
4919,Jurgen Hellberg,04/02/1973,NULL
4920,Jukka Helle,03/05/1980,NULL
4921,Adam Heller,19/01/1960,NULL
4922,Brad Heller,27/05/1981,NULL
4923,Paul Hellerman,18/03/1975,NULL
4924,Robin Hellier,06/09/1977,NULL
4925,Trudy Hellier,24/05/1974,NULL
4926,Scott Hellon,15/06/1978,11/08/2022 0:00
4927,Mahmoud Hemida,13/05/1953,NULL
4928,Thomas Hencz,26/10/1971,NULL
4929,Eric Hendershot,12/04/1948,NULL
4930,Steele Hendershot,14/08/1973,NULL
4931,Fred Henderson,07/06/1973,NULL
4932,Martin Henderson,21/05/1974,NULL
4933,Shirley Henderson,08/08/1965,NULL
4934,Daniel Hendler,25/09/1976,NULL
4935,Jim Hendren,23/03/1970,NULL
4936,Monic Hendrickx,25/06/1966,NULL
4937,Eva Henger,23/06/1972,NULL
4938,Brad William Henke,26/10/1966,04/03/2022 0:00
4939,Craig Henne,07/12/1979,NULL
4940,Alex Hennech,02/09/1982,NULL
4941,Don Henry,07/02/1974,NULL
4942,Judith Henry,18/01/1968,NULL
4943,Marcel Hensema,23/10/1970,NULL
4944,Jean-François Hensgens,27/05/1978,NULL
4945,Christian Henson,23/04/1971,NULL
4946,Leon Herbert,08/09/1987,NULL
4947,Matthew Herbert,15/04/1974,NULL
4948,Philip Herbert,24/12/1957,NULL
4949,Ric Herbert,17/11/1972,NULL
4950,Jost Hering,18/09/1983,NULL
4951,Tim Herlihy,13/02/1966,NULL
4952,Mark Herman,18/03/1954,NULL
4953,Charles Herman-Wurmfeld,15/12/1966,NULL
4954,Jaime Humberto Hermosillo,21/04/1942,04/09/2020 0:00
4955,Assunção Hernandes,12/08/1984,NULL
4956,Sebastian Hernandez,18/02/1993,NULL
4957,Alejandro Hernández,18/12/1970,NULL
4958,Armando Hernández,11/08/1982,NULL
4959,Jacopo Hernández,27/07/1979,NULL
4960,Juan Carlos Hernández,10/12/1975,NULL
4961,Pilar Hernández,06/02/1975,NULL
4962,Rafael Siegel,12/11/1980,NULL
4963,Román Hernández,24/06/1947,20/05/2020 0:00
4964,Sergio Hernández,19/02/1945,NULL
4965,Ángel Hernández,27/09/1978,NULL
4966,Blake Heron,18/10/1982,06/05/2017 0:00
4967,Nye Heron,23/01/1952,16/07/2021 0:00
4968,Diana Herrera,05/08/1978,12/08/2016 0:00
4969,Gerardo Herrero,09/12/1953,NULL
4970,Dan Hersey,13/04/1983,NULL
4971,Brian Herskowitz,19/06/1958,NULL
4972,Louis Herthum,24/04/1956,NULL
4973,Jean-Jacques Hertz,04/09/1981,NULL
4974,Yoel Herzberg,28/08/1964,NULL
4975,Paul Herzberg,26/11/1953,NULL
4976,Seth Herzog,16/04/1978,NULL
4977,Hannah Herzsprung,27/10/1981,NULL
4978,Arnold Heslenfeld,26/11/1979,NULL
4979,Rick Hesley,13/12/1979,NULL
4980,Richard Heslop,10/06/1979,NULL
4981,Gene Hess,16/08/1981,NULL
4982,Jared Hess,13/06/1979,NULL
4983,Harry James Picardi,10/02/1980,NULL
4984,Hilary Hesse,10/12/1973,NULL
4985,Martin Hestbæk,28/10/1971,NULL
4986,Kristina Hetherington,19/04/1974,NULL
4987,Jennifer Hetrick,21/07/1969,NULL
4988,Tom Heuzenroeder,18/07/1984,NULL
4989,Jon Hewitt,23/08/1959,NULL
4990,Peter Hewitt,28/01/1962,NULL
4991,David Heyman,14/02/1961,NULL
4992,Joost van Hezik,27/10/1982,NULL
4993,Sally Hibbin,17/12/1953,NULL
4994,Winston Hibler,12/09/1910,23/06/1976 0:00
4995,John Benjamin Hickey,21/02/1963,NULL
4996,Melissa Hickey,16/10/1977,NULL
4997,Patrick Hickey,13/04/1984,NULL
4998,Gordon Hickie,02/08/1948,NULL
4999,Anthony Hickox,23/03/1959,03/09/2023 0:00
5000,Scott Hicks,15/09/1953,NULL
5001,Yasuhito Hida,17/09/1964,NULL
5002,Daniel Hidalgo,09/03/1971,NULL
5003,Konsta Hietanen,06/10/1984,NULL
5004,Ethan Higbee,07/06/1975,NULL
5005,Shawn Higgins,17/07/1980,NULL
5006,Jane Higginson,10/01/1980,NULL
5007,Gavin Hignight,22/09/1979,NULL
5008,Conleth Hill,17/09/1964,NULL
5009,Debra Hill,19/05/1950,13/07/2005 0:00
5010,Dulé Hill,02/07/1975,NULL
5011,Jess Hill,04/09/1969,NULL
5012,Keith Hill,22/10/1973,NULL
5013,Laura Hill,22/11/1975,NULL
5014,Leigh Higginbotham,17/01/1970,NULL
5015,Matt Hill,16/07/1977,NULL
5016,Anastasia Hille,20/08/1965,NULL
5017,Lennert Hillege,05/02/1978,NULL
5018,David Hillenbrand,02/10/1968,NULL
5019,Scott Hillenbrand,19/10/1966,NULL
5020,Rib Hillis,04/09/1970,NULL
5021,David Hilton,06/07/1989,NULL
5022,Dickon Hinchliffe,07/10/1980,NULL
5023,Art Hindle,04/09/1948,NULL
5024,Anthony Hines,04/04/1982,NULL
5025,Brendan Hines,02/11/1976,NULL
5026,Cheryl Hines,28/12/1965,NULL
5027,Grainger Hines,14/10/1981,NULL
5028,Suzanne Hines,20/03/1981,NULL
5029,Timothy Hines,25/11/1960,NULL
5030,Tom Hines,23/09/1969,NULL
5031,Pat Hingle,17/04/1924,14/04/2009 0:00
5032,Jenny Hinkey,03/02/1974,NULL
5033,Marin Hinkle,28/03/1966,NULL
5034,Darby Hinton,28/11/1957,NULL
5035,S. William Hinzman,14/12/1936,27/02/2012 0:00
5036,Kim Hiorthøy,17/07/1978,NULL
5037,Carlos Hipólito,20/04/1956,NULL
5038,Gina Hiraizumi,20/01/1985,NULL
5039,Emile Hirsch,04/06/1985,NULL
5040,Julien Hirsch,10/08/1964,NULL
5041,Tree Adams,10/09/1972,NULL
5042,Sean C. Hise,13/08/1980,NULL
5043,Robyn Hitchcock,12/09/1953,NULL
5044,Neven Hitrec,12/06/1967,NULL
5045,Patrick Hivon,12/06/1979,NULL
5046,Ivy Ho,11/12/1987,NULL
5047,Josie Ho,24/10/1974,NULL
5048,Wi Ding Ho,15/03/1971,NULL
5049,Christopher Hoag,05/02/1972,NULL
5050,Steven Hoban,17/09/1974,NULL
5051,Gregory Hobson,14/09/1974,NULL
5052,Martín Hodara,28/09/1968,NULL
5053,Bruno Hodebert,06/07/1979,NULL
5054,Paul Moder,21/11/1976,NULL
5055,Aldis Hodge,02/01/1986,NULL
5056,Edwin Hodge,28/03/1985,NULL
5057,Patricia Hodge,18/10/1946,NULL
5058,Nina Hodoruk,03/01/1982,NULL
5059,Sigrid Hoerner,10/07/1986,NULL
5060,Chris Hoffman,08/02/1980,NULL
5061,Gregg Hoffman,20/09/1963,05/01/2005 0:00
5062,John Hoffman,10/09/1971,NULL
5063,Todd Hoffman,25/12/1974,NULL
5064,Sabine Hoffman,23/01/1984,NULL
5065,Brian Hohlfeld,01/02/1957,NULL
5066,Lyle Holdahl,05/07/1981,NULL
5067,Laurie Holden,18/02/1969,NULL
5068,Gill Holland,04/04/1964,NULL
5069,Keith Holland,05/07/1979,NULL
5070,Andrew Hollander,04/07/1981,NULL
5071,Hannah Hollinger,12/01/1986,NULL
5072,Laurel Holloman,26/02/1971,NULL
5073,Peter Hollywood,24/11/1947,NULL
5074,Zsuzsanna Hollósi G.,23/05/1968,NULL
5075,Adrian Holmes,25/07/1974,NULL
5076,David Holmes,05/04/1969,NULL
5077,Tina Holmes,23/02/1973,NULL
5078,Travis Holt Hamilton,25/09/1977,NULL
5079,Mette Holt,11/11/1983,NULL
5080,Nigel Holton,21/01/1952,10/02/2006 0:00
5081,Abe Holtz,28/10/1980,NULL
5082,Eva Holubová,11/06/1959,NULL
5083,Joseph Holzknecht,05/02/1963,NULL
5084,Ryan Honey,17/06/1976,NULL
5085,Huifang Hong,01/06/1961,NULL
5086,James Hong,09/12/1929,NULL
5087,Sean Hood,07/03/1966,NULL
5088,Brian Hooks,19/12/1983,NULL
5089,Till Huster,02/05/1958,NULL
5090,Brad Hoover,26/07/1981,NULL
5091,Stacy Hopcus,28/12/1981,NULL
5092,Matthew Hope,26/07/1984,NULL
5093,Jeff Hopkins,27/04/1983,NULL
5094,Karen Leigh Hopkins,06/10/1968,NULL
5095,William Horberg,19/05/1979,NULL
5096,Sacha Horler,24/05/1971,NULL
5097,Peter Horn,28/02/1986,NULL
5098,Robert Horn,01/05/1970,NULL
5099,Tom Hornig,05/10/1978,NULL
5100,Stephan Luca,19/11/1974,NULL
5101,Michael Horse,22/03/1949,NULL
5102,Anna Maria Horsford,14/08/1948,NULL
5103,Andre Horta,24/04/1980,NULL
5104,Vladimir Horunzhy,20/11/1949,NULL
5105,Gillian Horvath,19/07/1966,NULL
5106,Andy Horvitch,15/08/1974,NULL
5107,Dominique Horwitz,14/07/1957,NULL
5108,David Hoselton,24/04/1982,NULL
5109,Nina Hoss,14/07/1975,NULL
5110,Mat Hostetler,19/11/1978,NULL
5111,J. Alan Hostetter,04/12/1995,NULL
5112,Yukijirô Hotaru,14/09/1951,NULL
5113,John Hough,18/12/1941,NULL
5114,Chris Houghton,06/08/1982,NULL
5115,Lisa Houle,20/06/1975,NULL
5116,Dakota House,09/03/1974,NULL
5117,Charles Houston,17/01/1984,NULL
5118,Danny Huston,28/04/1962,NULL
5119,Kara Houston,06/03/1982,NULL
5120,Carice van Houten,02/07/1976,NULL
5121,John Houtman,15/01/1981,NULL
5122,Pascal Houzelot,21/03/1959,NULL
5123,Anders Hove,03/05/1956,NULL
5124,Andrew Howard,04/04/1969,NULL
5125,Arliss Howard,06/05/1954,NULL
5126,Jeffrey M. Howard,22/06/1983,NULL
5127,Kelsey T. Howard,27/08/1988,NULL
5128,Rance Howard,20/12/1928,25/05/2017 0:00
5129,James Howarth,26/02/1973,NULL
5130,Kevin Howarth,06/05/1977,NULL
5131,Philip Howe,10/07/1980,NULL
5132,Chris Howell,08/07/1978,NULL
5133,Charles Howerton,28/09/1938,NULL
5134,Lyle Howry,12/08/1977,NULL
5135,Gary Howsam,14/12/1981,NULL
5136,John Hoyt,16/06/1981,NULL
5137,Ágnes Hranitzky,14/12/1945,NULL
5138,Jieh-Wen King,03/04/1956,NULL
5139,Rita Hsiao,25/01/1977,NULL
5140,Hsu Chien Hsin,10/07/1969,NULL
5141,Vivian Hsu,24/01/1975,NULL
5142,Ann Hu,28/06/1988,NULL
5143,Patrick Huard,03/05/1969,NULL
5144,David Huband,24/03/1957,NULL
5145,Brian Rigney Hubbard,28/07/1977,NULL
5146,Kenneth Huber,13/11/1981,NULL
5147,Hubert Aranha,22/03/1959,NULL
5148,Emily Hubley,11/07/1985,NULL
5149,Ray Hubley,09/01/1979,NULL
5150,Whip Hubley,17/01/1957,NULL
5151,Frank Hübner,03/04/1981,NULL
5152,Menhaj Huda,28/12/1981,NULL
5153,Roy Hudd,07/11/1936,02/05/2020 0:00
5154,Ben Huddleston,25/12/1976,NULL
5155,Gary Hudson,16/07/1978,NULL
5156,Stephanie Hudson,03/08/1967,NULL
5157,Brent Huff,23/06/1986,NULL
5158,Mark Huffam,02/11/1969,NULL
5159,Michael Huffington,04/05/1947,NULL
5160,Barnard Hughes,17/05/1915,04/08/2006 0:00
5161,Phil Hughes,22/10/1983,NULL
5162,Candice Hugo,23/08/1980,NULL
5163,Marceline Hugot,22/06/1960,NULL
5164,Jay Huguley,14/08/1966,NULL
5165,Kara Wai,10/05/1960,NULL
5166,Endre Hules,04/02/1981,NULL
5167,Robert Humphreys,26/02/1971,NULL
5168,Fletcher Humphrys,21/11/1976,NULL
5169,Geert Hunaerts,22/10/1972,NULL
5170,Cemal Hünal,24/09/1976,NULL
5171,Ulrike Maria Hund,12/03/1981,NULL
5172,Huang Hung,02/08/1985,NULL
5173,Brad Hunt,21/12/1981,NULL
5174,Kirk Hunter,11/11/1978,NULL
5175,Conrad Hunziker III,06/10/1976,NULL
5176,Maurice Hurley,27/04/1939,11/08/2015 0:00
5177,Philip Hurn,09/09/1972,NULL
5178,Michael Hurst,27/02/1973,NULL
5179,Ryan Hurst,16/02/1976,NULL
5180,Joher Coleman,01/09/1968,NULL
5181,Toby Huss,24/09/1966,NULL
5182,Karim Hussain,01/06/1981,NULL
5183,Eleanor Hutchins,06/07/1969,NULL
5184,Lloyd Hutchinson,23/07/1987,NULL
5185,Robert 'Roby' Hutchinson,26/12/1969,NULL
5186,Clint Hutchison,21/06/1971,NULL
5187,Melanie Hutsell,25/07/1982,NULL
5188,Gillian L. Hutshing,05/10/1979,NULL
5189,Brody Hutzler,25/04/1971,NULL
5190,Fedja van Huêt,03/05/1973,NULL
5191,Jeehun Hwang,14/10/1976,NULL
5192,John Hyams,14/01/1970,NULL
5193,Michael Hyatt,27/06/1985,NULL
5194,Sarah Hyland,01/01/1990,NULL
5195,Martin Hynes,10/08/1977,NULL
5196,Marion Hänsel,26/11/1949,06/03/2020 0:00
5197,Antoine Héberlé,04/01/1979,NULL
5198,Maxime Héraud,25/07/1979,NULL
5199,Klara Höfels,25/08/1949,18/09/2022 0:00
5200,Andreas Höfer,03/03/1979,NULL
5201,Mavie Hörbiger,03/12/1979,NULL
5202,Trond Høvik,28/01/1966,NULL
5203,Henry Hübchen,18/09/1947,NULL
5204,Esteban Ibarretxe,03/01/1978,NULL
5205,Javier Ibarretxe,17/11/1961,16/10/2014 0:00
5206,Santiago Ibarretxe,05/07/1982,NULL
5207,Henrik Ibsen,08/09/1900,22/03/1968 0:00
5208,Mikako Ichikawa,16/01/1978,NULL
5209,Takashige Ichise,21/04/1961,NULL
5210,Kunihiko Ida,24/01/1963,NULL
5211,Ahmad Idham,13/01/1974,NULL
5212,Nurseli Idiz,08/08/1960,NULL
5213,Anwar Idris,22/03/1975,NULL
5214,Eduardo Roman,17/06/1979,NULL
5215,Rhys Ifans,15/05/1967,NULL
5216,Álex de la Iglesia,15/03/1965,NULL
5217,Marya Ignacio,16/06/1980,NULL
5218,Arvo Iho,23/08/1949,NULL
5219,Alexa Ihrt,21/09/1972,NULL
5220,James Ilecic,12/09/1981,NULL
5221,Luigi Illica,08/09/1900,22/03/1968 0:00
5222,Sabrina Impacciatore,05/03/1968,NULL
5223,Dirk Impens,23/09/1957,NULL
5224,Ruben Impens,26/12/1971,NULL
5225,Michael Imperioli,14/05/1966,NULL
5226,Celia Imrie,02/01/1952,NULL
5227,Levent Inanir,23/06/1962,NULL
5228,Samy Inayeh,23/06/1986,NULL
5229,Ágnes Incze,10/05/1955,NULL
