id,primaryName,birth_date,death_year
18848,Kristopher Wynne,09/06/1981,NULL
18849,Jean luc Gilles,26/01/1976,NULL
18850,Amy Anderson,14/03/1981,NULL
18851,Rebecca Davis,08/07/1980,NULL
18852,Ryan Lewis,22/12/1979,NULL
18853,Ian Bonner,01/02/1980,NULL
18854,Allison White,14/10/1988,NULL
18855,Christopher Adlington,25/12/1976,NULL
18856,Serhan Arslan,13/09/1981,NULL
18857,Sirous Ebrahim Zadeh,06/03/1979,NULL
18858,Ümit Erdim,17/12/1985,NULL
18859,Ali Erkazan,18/09/1952,NULL
18860,Remzi Evren,04/10/1957,24/03/2016 0:00
18861,Simone Gandolfo,13/09/1980,NULL
18862,Gerry Lattmann,27/01/1978,NULL
18863,Tien Pham,05/03/1981,NULL
18864,Marcel Schlutt,27/12/1977,NULL
18865,Soydan Soydas,20/06/1974,NULL
18866,Burak Yörük,18/05/1995,NULL
18867,Caner Özyurtlu,22/02/1986,NULL
18868,Ayçe Abana,12/06/1978,NULL
18869,Rebeca Aleman,06/03/1980,NULL
18870,Zeynep Beserler,19/09/1979,NULL
18871,Glenda Braganza,27/07/1979,NULL
18872,Margarita Breitkreiz,14/10/1980,NULL
18873,Merve Ildeniz,12/07/1977,NULL
18874,Aysen Inci,27/05/1955,NULL
18875,Tugçe Kazaz,09/07/1982,NULL
18876,Courtney Scheuerman,13/07/1976,NULL
18877,Maria Velez,23/01/1979,NULL
18878,Gaël Cabouat,26/08/1982,NULL
18879,Olga Levens,05/03/1982,NULL
18880,Taj Jenkins Musco,18/03/1984,NULL
18881,Kyle Newacheck,26/06/1984,NULL
18882,Lukasz Dzieciol,14/10/1976,NULL
18883,Felipe Pérez Arroyo,05/07/1984,NULL
18884,Emily Castrato,22/08/1975,NULL
18885,Yoncarlos Medina,12/01/1981,NULL
18886,Leaf Newman,06/12/1980,NULL
18887,Brandon Slagle,11/01/1976,NULL
18888,Ercüment Vural,14/11/1959,NULL
18889,Derek Ambrosi,21/05/1975,NULL
18890,Dina Farouk,06/12/1974,NULL
18891,Mi-ja Kang,14/02/1979,NULL
18892,Nicolas Sarkissian,17/07/1971,NULL
18893,Masoud Valadbeigi,17/09/1973,NULL
18894,Benjamin Howdeshell,14/03/1978,NULL
18895,Serge Lamadie,02/11/1974,NULL
18896,April Bowlby,15/07/1980,NULL
18897,Youssef Hajdi,10/12/1979,NULL
18898,Travis Hammer,22/03/1986,NULL
18899,Brad Paulson,14/12/1984,NULL
18900,Pete Soltesz,16/07/1984,NULL
18901,Jason Levens,10/08/1976,NULL
18902,Tomas Korber,10/07/1982,NULL
18903,Pierre Coré,17/01/1988,NULL
18904,Immanuel Martin,27/06/1975,NULL
18905,Douglas Aitken,18/03/1977,NULL
18906,Hyeong-ju Kim,06/10/1986,NULL
18907,Philippe Chabot,07/04/1980,NULL
18908,Ignacio Rinza,16/02/1984,NULL
18909,Carlos Haynes,25/08/1983,NULL
18910,Joe Neurauter,04/02/1983,NULL
18911,Steve Coulter,24/02/1984,NULL
18912,Anne-Solenne Hatte,14/07/1985,NULL
18913,Michael J. Leslie,08/04/1980,NULL
18914,Gordon Schmidt,26/12/1980,NULL
18915,Jim Hill,24/05/1974,NULL
18916,Chris Mordetzky,26/09/1983,NULL
18917,Ryan Franks,06/09/1975,NULL
18918,Mark Young,15/08/1975,NULL
18919,Jeffrey McMahon,24/02/1977,NULL
18920,Drew Thomas,02/04/1981,NULL
18921,John Cheng,09/11/1976,NULL
18922,Mark Howell,01/12/1975,NULL
18923,Morgan Spector,24/12/1980,NULL
18924,Kar Hoong Thor,05/03/1975,NULL
18925,Zdenka Erceg,23/03/1982,NULL
18926,Violeta Illescas,21/06/1974,NULL
18927,Eleanor James,21/01/1986,NULL
18928,Angelica Peniche,02/05/1976,NULL
18929,Zak Forsman,05/02/1974,NULL
18930,Nap Toader,09/08/1969,NULL
18931,Fabian Paniagua,01/09/1987,NULL
18932,Makoto Uezu,05/05/1983,NULL
18933,Irene Peet,28/09/1983,NULL
18934,Jirí Veselý,26/01/1977,NULL
18935,Richard Ankrom,15/07/1978,NULL
18936,Lisa Wisely,16/09/1978,NULL
18937,Trevor Knight,24/01/1981,NULL
18938,Marc Rodríguez,13/12/1975,NULL
18939,Paul Rust,01/10/1981,NULL
18940,Jeremiah Sayys,12/06/1983,18/07/2020 0:00
18941,Troy Greger,15/06/1971,NULL
18942,Malia Fields,09/09/1974,NULL
18943,Laura Laurent,22/07/1975,NULL
18944,Maggie Rowe,23/05/1971,NULL
18945,Alexandru Cristian Ionescu,16/01/1980,NULL
18946,Nathaniel J. Ryan,06/03/1983,NULL
18947,Kevin K. Shah,11/02/1973,NULL
18948,Iris K. Shim,28/03/1985,NULL
18949,D.W. Socha,25/11/1975,NULL
18950,Steven Berez,13/01/1977,NULL
18951,Ian Prior,13/03/1976,NULL
18952,Samwell,05/12/1984,NULL
18953,Katsuya Kobayashi,08/09/1981,NULL
18954,Hassam Ghancy,16/05/1979,NULL
18955,Moon Jeong-Hee,10/06/1976,NULL
18956,Urszula Antoniak,03/06/1968,NULL
18957,Blerim Destani,08/07/1981,NULL
18958,Rathienavelu Kumar,08/11/1987,NULL
18959,Rudy Gnutti,19/11/1981,NULL
18960,Nobuko Toda,17/06/1993,NULL
18961,Carlos González Sariñana,09/10/1968,NULL
18962,Elie Kamal,26/09/1984,NULL
18963,Graham Phillips,06/09/1993,NULL
18964,Paolla Oliveira,10/05/1982,NULL
18965,Ric Hine,23/12/1983,NULL
18966,Jim Burton,08/04/1967,NULL
18967,Matthew Parker,20/10/1976,NULL
18968,Chris Baugh,20/01/1978,NULL
18969,Chris Brown,25/06/1974,NULL
18970,Yvette Foy,25/10/1984,NULL
18971,Kent Smith,09/08/1979,NULL
18972,Rebecca Hobbs,26/10/1975,NULL
18973,Makarand Anaspure,15/02/1973,NULL
18974,Dean Baykan,11/06/1974,NULL
18975,Diego Casanueva,05/10/1979,NULL
18976,Thomas Daniel,12/07/1980,NULL
18977,Graham K. Furness,14/04/1982,NULL
18978,Charles Hittinger,28/08/1983,NULL
18979,Gadi Saban,22/10/1984,NULL
18980,Cristo Montt,01/09/1973,NULL
18981,Ariadna Cabrol,04/10/1975,NULL
18982,Shellee Rae Crane,13/07/1990,NULL
18983,Valentina Lodovini,23/06/1978,NULL
18984,Thandi Puren,21/10/1994,NULL
18985,Joanne Verbos,19/09/1974,NULL
18986,Christopher Ad. Castillo,08/05/1976,22/02/2018 0:00
18987,Leonard McLeod,10/12/1955,NULL
18988,Subagio S.,04/07/1977,NULL
18989,Greg Olivas,21/07/1983,NULL
18990,Garrett Tezanos,21/06/1986,NULL
18991,Shayne Putzlocher,17/12/1973,NULL
18992,Ruben Thorkildsen,10/05/1980,NULL
18993,Matty Cardarople,18/06/1983,NULL
18994,Luca Ciuti,19/09/1975,NULL
18995,Dominic Kelly,28/04/1974,NULL
18996,Gbenga Akinnagbe,13/02/1978,NULL
18997,Imogen Poots,11/08/1989,NULL
18998,Tom Antos,10/04/1977,NULL
18999,Matt Lanter,15/08/1983,NULL
19000,Simon Brandon,05/06/1982,NULL
19001,Bernadette Pérez,10/11/1980,NULL
19002,Andrew Stephenson,17/02/1983,NULL
19003,David Page,01/11/1961,02/07/2016 0:00
19004,Walter Barnett,17/01/1971,NULL
19005,Travis Ammons,16/09/1978,NULL
19006,Christopher Dimock,01/03/1980,NULL
19007,Matt Kalman,12/07/1976,NULL
19008,Darren Middleton,21/01/1979,NULL
19009,Shruti Ganguly,10/12/1977,NULL
19010,Tobby Holzinger,16/10/1985,NULL
19011,Denis Vaslin,19/09/1986,NULL
19012,Spence Nicholson,03/06/1984,NULL
19013,Alejandro Paredes,26/05/1985,NULL
19014,Abby Miller,22/03/1982,NULL
19015,Charlotte Nicdao,11/02/1991,NULL
19016,Heath Daniels,03/07/1983,NULL
19017,Dominique Brownes,16/06/1966,NULL
19018,Sara Beth Toma,12/10/1982,NULL
19019,Mark Bella,27/10/1983,NULL
19020,Matt Bower,27/01/1973,NULL
19021,Brendan McCormack,28/08/1976,NULL
19022,Jeremy Mather,18/02/1975,NULL
19023,Sosie Bacon,23/06/1992,NULL
19024,Bern Cohen,22/06/1984,NULL
19025,Mark Nadolski,10/03/1975,NULL
19026,Jose L. Cruz,22/09/1975,NULL
19027,Young-nam Kim,10/12/1984,NULL
19028,Rodolfo Ledo,04/08/1978,NULL
19029,Ian McAlpin,02/06/1980,NULL
19030,Joelle Touma,25/05/1975,NULL
19031,Mark Daniel Dunnett,19/04/1976,NULL
19032,Johnny Nisbet,21/06/1983,NULL
19033,Kathryn Francis Tucker,28/09/1978,NULL
19034,Arvin Chen,23/04/1978,NULL
19035,Addison Timlin,22/01/1991,NULL
19036,Jeff Johnston,15/11/1986,NULL
19037,Jean Dubois Morfin,21/01/1976,NULL
19038,Dylan Taylor,15/10/1981,NULL
19039,Dianna Renée,21/02/1989,NULL
19040,Jason Sherman,13/01/1982,NULL
19041,Evan Stone,04/11/1976,NULL
19042,Simon Phillips,06/08/1980,NULL
19043,Michael McHugh,10/09/1984,NULL
19044,Hassan Hussein,26/10/1987,NULL
19045,Martin Cichy,19/03/1985,NULL
19046,Greg Wilkinson,05/01/1976,NULL
19047,Abdelmonem Chouayet,17/11/1973,NULL
19048,Derek Adams,17/03/1986,NULL
19049,Valen Ahlo,21/04/1980,NULL
19050,Joel Alvarado,12/05/1982,NULL
19051,Adam Ambruso,18/05/1981,NULL
19052,Aleksey Bardukov,20/08/1984,NULL
19053,Darin Brooks,12/03/1970,NULL
19054,Sebastian Castro,01/03/1988,NULL
19055,Bryan Chatlien,03/03/1983,NULL
19056,Antonio Chuaqui,11/11/1980,NULL
19057,Lawrence Dwonch,05/04/1980,NULL
19058,Renzo Fantuzzi,17/06/1978,NULL
19059,Adam Hamilton,25/08/1980,NULL
19060,Brendan Jack,04/10/1981,NULL
19061,Chuck Klosterman,12/06/1972,NULL
19062,Adam LeClair,05/08/1978,NULL
19063,Leif Lillehaugen,03/04/1980,NULL
19064,Paul Casar,14/09/1980,NULL
19065,Paul J. Mailath,02/08/1983,NULL
19066,Gerard Marzilli,23/09/1983,NULL
19067,Volker Zack,14/06/1971,NULL
19068,Eric Morrison,10/03/1981,NULL
19069,Frank Mosley,06/08/1983,NULL
19070,Scotty Mullen,08/04/1970,NULL
19071,Shammi Narang,24/10/1970,NULL
19072,Seamus Hughes,26/03/1985,NULL
19073,Cyrus Pahlavi,08/01/1984,NULL
19074,Colin Paradine,21/12/1971,NULL
19075,David H. Pickering,03/10/1979,NULL
19076,Alessio Sperati,12/10/1981,NULL
19077,Kevork Türker,06/08/1957,NULL
19078,Eric Weinstock,18/03/1979,NULL
19079,Gavin Williams,06/09/1972,NULL
19080,Mara Bartzen,20/01/1981,NULL
19081,Isabella Cocuzza,21/04/1972,NULL
19082,Elisa Drabben,14/05/1996,NULL
19083,Gunhild Giil,23/03/1969,NULL
19084,Ella Guevara,23/08/1998,NULL
19085,Marta Hazas,11/02/1977,NULL
19086,Sherry Lupo,18/02/1980,NULL
19087,Melissa Morse,15/12/1985,NULL
19088,Lisa Pepper,09/04/1976,NULL
19089,Tanit Phoenix,02/12/1980,NULL
19090,Mercedes Rose,05/05/1972,NULL
19091,Sara Stepnicka,05/03/1977,NULL
19092,Anna Wendt,05/12/1978,NULL
19093,Mara van Vlijmen,14/02/1981,NULL
19094,Hank Braxtan,18/05/1980,NULL
19095,Trevor Clarence,25/10/1987,NULL
19096,Rebecca Perry Cutter,22/02/1983,NULL
19097,Artemio Espinosa,26/07/1981,NULL
19098,Sterlin Harjo,08/06/1981,NULL
19099,Hamid Nematollah,13/09/1969,NULL
19100,Rusty Nixon,20/03/1978,NULL
19101,Alon Gur Arye,17/07/1985,NULL
19102,Jana Lyn Rutledge,11/12/1974,NULL
19103,Andrey Zhitkov,06/07/1962,NULL
19104,Julia Eisenman,10/09/1973,NULL
19105,Ivana MacKinnon,12/06/1985,NULL
19106,Crystal McAlerney,21/11/1982,NULL
19107,Maggie Monteith,10/02/1981,NULL
19108,Roslyn Muir,11/05/1974,NULL
19109,Eduardo Fierro,04/05/1973,NULL
19110,Spike Hasegawa,09/01/1980,NULL
19111,Burak Kuka,17/11/1979,NULL
19112,Francisco Allendes,02/03/1983,NULL
19113,Jerry Giddens,15/07/1982,NULL
19114,Joachim Horsley,24/10/1985,NULL
19115,Max Koffler,02/04/1983,NULL
19116,Barak Moffitt,14/04/1975,NULL
19117,Slavo Solovic,18/08/1974,NULL
19118,Xtremo,21/02/1987,NULL
19119,Howard Bolter,07/08/1983,NULL
19120,Adri Siriwatt,21/07/1981,NULL
19121,William Foley,09/01/1979,NULL
19122,George Fleming,22/08/1989,NULL
19123,Sarah Baker,19/01/1982,NULL
19124,Peter Barrett,11/01/1980,NULL
19125,Rafael Sanchez,05/04/1982,NULL
19126,Brendan Ryan,20/05/1972,NULL
19127,Sam Collins,17/12/1972,NULL
19128,Aurélie Bensoussan,16/01/1976,NULL
19129,Merrill Capps,21/11/1982,NULL
19130,Jason Dilworth,21/12/1977,NULL
19131,Chuck France,27/05/1979,NULL
19132,Leonidas Jaramillo,07/11/1985,NULL
19133,Susie Landers,02/03/1979,NULL
19134,Brad Podowski,15/12/1976,NULL
19135,Charlie Steers,09/02/1980,NULL
19136,Luke Evans,20/07/1979,NULL
19137,Alfonso Guerra,14/08/1940,NULL
19138,Mary Kenny,21/03/1944,NULL
19139,Katie Leclerc,26/06/1986,NULL
19140,Eva Marcille,17/02/1984,NULL
19141,Jetinder Summan,16/08/1981,NULL
19142,Romi Trower,27/10/1982,NULL
19143,Petr Vondrácek,25/12/1976,NULL
19144,Alan Wai,24/08/1983,NULL
19145,Dean Wolfe,16/05/1990,NULL
19146,Paul Quinn,14/06/1977,NULL
19147,Brendan Guy Murphy,13/10/1983,NULL
19148,David Tully,10/01/1984,NULL
19149,Andreas Berger,23/02/1981,NULL
19150,John Darakjian,12/03/1978,NULL
19151,Louis Befve,14/03/1977,NULL
19152,Joseph Campo,12/02/1976,NULL
19153,Xavi Castillo,01/06/1970,NULL
19154,Udom Chouncheun,25/07/1982,NULL
19155,Harold Dennis,07/07/1973,NULL
19156,Faruk Karaçay,13/09/1964,NULL
19157,Zak Kilberg,22/05/1982,NULL
19158,Joe Longthorne,03/06/1955,18/03/2019 0:00
19159,Khir Rahman,10/04/1989,NULL
19160,Cory Knauf,12/11/1985,NULL
19161,Ignacia Allamand,02/08/1981,NULL
19162,Anne Girouard,24/07/1976,NULL
19163,Britt Napier,12/02/1970,NULL
19164,Margie Rogers,13/07/1978,NULL
19165,Erika de la Rosa,16/03/1982,NULL
19166,Brett William Mauser,18/04/1974,NULL
19167,Arash Moayerian,17/02/1985,NULL
19168,Yves Darondeau,02/05/1985,NULL
19169,Leonid Minkovski,16/12/1980,NULL
19170,Risto Salomaa,17/04/1961,NULL
19171,Rahmat Syaiful,15/11/1985,NULL
19172,Aram Mandossian,24/03/1973,NULL
19173,Kyan Laslett O'Brien,19/11/1987,NULL
19174,Aran Mann,03/01/1983,NULL
19175,Ken Cravens,24/04/1978,NULL
19176,Yoga Krispratama,19/07/1976,NULL
19177,Nick Taussig,07/02/1975,NULL
19178,Noah Workman,20/11/1970,NULL
19179,Jessica Elbaum,14/12/1981,NULL
19180,Charlie Herranz,01/01/1983,NULL
19181,Claudio Rietti,03/10/1978,NULL
19182,Will Wernick,09/03/1981,NULL
19183,Maksim Kostromykin,08/05/1980,NULL
19184,Sunita Prasad,05/08/1984,NULL
19185,Ryan Regis,23/01/1975,NULL
19186,Hannah Waddingham,23/07/1974,NULL
19187,Claire Labarbe,18/04/1982,NULL
19188,Michael Bond,08/04/1972,NULL
19189,Drew Thompson,14/03/1978,NULL
19190,Trevor Campbell,22/09/1973,NULL
19191,Andra Fuller,04/11/1980,NULL
19192,Kevin Janssens,28/11/1979,NULL
19193,Reece Rios,14/01/1982,NULL
19194,Cindy Vela,04/08/1980,NULL
19195,Nat Wolff,11/09/1994,NULL
19196,Jesse Draper,08/05/1986,NULL
19197,Aleksey Kozlov,06/10/1982,NULL
19198,Aaron Moorhead,22/01/1987,NULL
19199,Tommy Withrow,14/04/1983,NULL
19200,Dean Altit,27/07/1978,NULL
19201,Evan Law,28/06/1981,NULL
19202,Kaloyan Dimitrov,27/06/1987,NULL
19203,Joseph Setiawan Djafar,06/10/1981,NULL
19204,Simon Balderas,03/09/1979,NULL
19205,Valdir Baptista,03/03/1974,NULL
19206,Mike Burnell,17/06/1973,NULL
19207,Brian Ronalds,08/04/1973,NULL
19208,Michael Trevino,15/04/1985,NULL
19209,Anthony Vallone,25/04/1980,NULL
19210,Ricardo Garfias,02/06/1975,NULL
19211,André Küttel,19/08/1978,NULL
19212,Shahriar Assadi,19/09/1972,NULL
19213,George Markov,24/02/1980,NULL
19214,Gabriel Sandru,22/03/1968,NULL
19215,Michael Schoell,01/01/1984,NULL
19216,Simon Larkins,25/08/1986,NULL
19217,Trevor Sagan,13/12/1980,NULL
19218,Bill Watterson,21/04/1980,NULL
19219,Michael Drayer,01/11/1986,NULL
19220,Jennifer Peo,28/07/1984,NULL
19221,K. Dayton Mesher,10/11/1977,NULL
19222,Rob Margolies,16/12/1983,NULL
19223,Akira Wing,10/05/1976,NULL
19224,Michael Darrow,20/10/1978,NULL
19225,Mary Jane Bostic,25/11/1985,NULL
19226,Dennis Dortch,25/08/1975,NULL
19227,John Wesley Norton,13/03/1974,NULL
19228,Chuck Kelly,03/05/1979,NULL
19229,Robert Goodrich,13/03/1981,NULL
19230,Carlos Crino,14/09/1972,NULL
19231,Jim Meyers,08/11/1973,NULL
19232,Kris Rey,26/08/1980,NULL
19233,Simon Callow-Wright,20/04/1982,NULL
19234,Greg Dephoure Goldman,24/11/1982,NULL
19235,Matt Purdy,08/06/1984,NULL
19236,Zoe Lister-Jones,01/03/1982,NULL
19237,Alejandro Martínez,16/09/1976,NULL
19238,Jerome Schwartz,14/02/1986,NULL
19239,Barbara Sarasola-Day,16/05/1976,NULL
19240,Pablo Díaz,14/08/1978,NULL
19241,James Clayton,08/03/1976,NULL
19242,Ufuk Bayraktar,20/11/1981,NULL
19243,Michael Bolten,02/02/1991,NULL
19244,Philippe Buckland,04/03/1974,NULL
19245,Richard Christy,10/10/1974,NULL
19246,Ramunas Cicenas,02/09/1980,NULL
19247,Ryan Cloutier,25/05/1982,NULL
19248,Ernest Dancy,26/04/1981,NULL
19249,Shaan Davis,21/01/1983,NULL
19250,Jason Day,27/05/1985,NULL
19251,Yishan Huang,21/12/1985,NULL
19252,Paul Mac,10/09/1984,NULL
19253,Jeff Samford,15/06/1981,NULL
19254,Akashi Takei,28/02/1997,NULL
19255,Eve Duranceau,19/04/1974,NULL
19256,Carol Roscoe,20/01/1988,NULL
19257,Kate Sandison,17/03/1985,NULL
19258,Sylvain Archambault,26/07/1983,NULL
19259,Benjamin Kracun,03/05/1978,NULL
19260,Rubin Whitmore II,28/08/1982,NULL
19261,Nicola Guaglianone,24/10/1973,NULL
19262,Trond Tønder,02/03/1981,NULL
19263,Tiffany Beaudin,19/03/1980,NULL
19264,Christian Alexander Morán,01/10/1976,NULL
19265,Nonta Tosama,05/03/1973,NULL
19266,Ted Bezaire,09/10/1975,NULL
19267,Margaret Horton Baker,14/03/1984,NULL
19268,Scott Tanner Jones,09/09/1975,NULL
19269,Robert D. Parham,12/01/1979,NULL
19270,Bill Patrick,22/03/1964,NULL
19271,Iain Fraser Blodwell,03/11/1986,NULL
19272,Scott Christopher Clark,24/12/1987,NULL
19273,Timothy Burke,04/09/1962,NULL
19274,Michael O'Connor,16/12/1956,25/02/2009 0:00
19275,Wayne Charles Baker,22/08/1983,NULL
19276,Kathleen Benner,10/07/1974,NULL
19277,Alicen Holden,18/03/1979,NULL
19278,Nahatai Lekbumrung,27/08/1972,NULL
19279,Michelle Van Der Water,14/08/1972,NULL
19280,Grace Van Dien,18/12/1996,NULL
19281,Keith Bearden,03/12/1984,NULL
19282,Christopher Weekes,23/03/1990,NULL
19283,Bridget Callow-Wright,28/09/1980,NULL
19284,Molly Hassell,21/09/1976,NULL
19285,Michael Dimmitt,12/03/1972,NULL
19286,Max Hambleton,15/10/1984,NULL
19287,Elise Schaap,03/08/1982,NULL
19288,Stephen Angus,03/06/1984,NULL
19289,Ricky Fan,14/10/1976,NULL
19290,I. Michael Toth,27/05/1986,NULL
19291,Ryan Blakely,12/05/1982,NULL
19292,Amy Marie Beauchamp,22/11/1980,NULL
19293,Laura Aloisio,08/06/1987,NULL
19294,Eddie B. Smith,01/06/1976,NULL
19295,David Swain,01/07/1973,NULL
19296,Nathan Wilson,22/01/1979,NULL
19297,Christopher Ramirez,02/01/1983,NULL
19298,Mark Murphy,15/08/1977,NULL
19299,Ben Watkins,19/01/1982,NULL
19300,Dick Fisher,08/05/1984,NULL
19301,George Faber,20/07/1982,NULL
19302,Sallie Glaner,14/02/1977,NULL
19303,Ryan Haneman,13/12/1980,NULL
19304,Michael Noer,27/05/1981,NULL
19305,Rebeca Badía,23/08/1979,NULL
19306,Wulan Guritno,06/07/1980,NULL
19307,Brian Cavallaro,18/03/1971,NULL
19308,Chookiat Sakveerakul,24/03/1975,NULL
19309,Fabiomassimo Lozzi,03/12/1980,NULL
19310,Arne Nolting,20/08/1972,NULL
19311,Dora Delbianco,22/04/1979,NULL
19312,Andrea Magnani,14/01/1976,NULL
19313,A. Weeraratne,06/07/1976,NULL
19314,Sergei Konov,04/10/1969,NULL
19315,Scott M. Neth,03/07/1979,NULL
19316,Emmanuel Priou,03/08/1992,NULL
19317,Aleksey Karpov,15/04/1963,24/07/2021 0:00
19318,Andrew Flatley,26/11/1983,NULL
19319,James Windeler,07/05/1982,NULL
19320,Vincent Piazza,25/07/1976,NULL
19321,Jonah Turner,21/06/1982,NULL
19322,Nicole Krauss,23/08/1980,NULL
19323,Caterina Mona,24/06/1981,NULL
19324,Michael Ian Farrell,28/11/1982,NULL
19325,Jayson Warner Smith,13/12/1977,NULL
19326,Alex Wolff,27/05/1997,NULL
19327,Gillian Jacobs,01/04/1982,NULL
19328,Tyler Jensen,02/06/1978,NULL
19329,John Roberts,21/11/1982,NULL
19330,Bryan Edward Hill,11/01/1980,NULL
19331,James Augustus Lee,26/08/1982,NULL
19332,Kelly Walker,23/01/1978,NULL
19333,Takeshi Ito,11/01/1973,NULL
19334,Peter Gray Lewis,27/12/1987,NULL
19335,Marc Robert,17/12/1987,NULL
19336,John Rogers,14/11/1971,NULL
19337,Alun Richards,24/05/1979,NULL
19338,Bruce Richardson,03/03/1985,NULL
19339,Octavio Solis,08/07/1990,NULL
19340,Tom Pritchard,19/10/1985,NULL
19341,Dustin Demri-Burns,23/03/1978,NULL
19342,Azel James,05/06/1981,NULL
19343,Peter Jecklin,05/06/1955,NULL
19344,Keisuke Koide,21/02/1984,NULL
19345,Kazuki Namioka,06/07/1978,NULL
19346,Ali Suliman,14/08/1977,NULL
19347,Joe Swanberg,17/10/1981,NULL
19348,Leonard Waldner,06/06/1977,NULL
19349,Adam Yeremian,12/06/1983,NULL
19350,Jingchu Zhang,19/11/1980,NULL
19351,Sezin Akbasogullari,02/04/1981,NULL
19352,Khatereh Asadi,06/01/1969,NULL
19353,Jarunee Boonsake,13/02/1981,NULL
19354,Pauline Malefane,28/12/1976,NULL
19355,Ekaterina Mikhaylova,01/12/1964,NULL
19356,Laura Penneycard,16/12/1979,NULL
19357,Pornchita Na Songkhla,22/01/1979,NULL
19358,Marta Timón,23/08/1988,NULL
19359,Polina Vorobyova,26/04/1988,NULL
19360,Carlos Atanes,22/09/1971,NULL
19361,Aaron Burk,04/10/1985,NULL
19362,Lino S. Cayetano,06/08/1976,NULL
19363,Dishad Husain,16/06/1980,NULL
19364,David Morley,16/05/1977,NULL
19365,Beatriz Bouras,10/02/1982,NULL
19366,Rita Osei,28/03/1976,NULL
19367,Saeed Sa'di,22/11/1978,NULL
19368,Ted Sarandos,09/07/1964,NULL
19369,Benjamin Kasulke,12/08/1977,NULL
19370,Damien Maestraggi,24/11/1976,NULL
19371,Ioan Meltzer,28/07/1987,NULL
19372,Kate Coggins,01/02/1979,NULL
19373,Nicolas Connan,11/02/1983,NULL
19374,Olivia Kuan,21/02/1984,NULL
19375,Austin Nordell,15/11/1981,NULL
19376,Jason Solowsky,05/09/1977,NULL
19377,Miles Heizer,19/07/1994,NULL
19378,Carlo Nanni,26/02/1982,NULL
19379,Sean San Jose,20/03/1980,NULL
19380,Kristen Condon,11/10/1975,NULL
19381,Federica Del Col,08/02/1983,NULL
19382,Dirk Hamm,11/11/1968,NULL
19383,Rafa Devillamagallón,27/12/1977,NULL
19384,Zoë Barry,28/03/1977,NULL
19385,Carla Nieto,23/11/1983,NULL
19386,Jeremiah Benjamin,19/01/1980,NULL
19387,Corey Walter,28/02/1974,NULL
19388,Monica Sanchez,26/12/1984,NULL
19389,Pierre Coffin,27/06/1967,NULL
19390,Jon Katz,19/11/1975,NULL
19391,Marc Dube,09/01/1974,NULL
19392,Chris Nash,21/04/1986,NULL
19393,Jermaine Fowler,21/01/1988,NULL
19394,David A. Hamade,04/08/1978,NULL
19395,Edward Hendershott,02/05/1977,NULL
19396,Tin Vodopivec,09/10/1979,NULL
19397,Berke Üzrek,07/03/1979,NULL
19398,Yeliz Akkaya,20/06/1981,NULL
19399,Begüm Birgören,16/08/1982,NULL
19400,Myiea Coy,17/03/1980,NULL
19401,Sarah Felberbaum,23/01/1980,NULL
19402,Mika Hijii,10/06/1983,NULL
19403,Lim Seong-eon,27/04/1983,NULL
19404,Idenisse Salamán,21/10/1979,NULL
19405,Hana Vagnerová,05/08/1983,NULL
19406,Incilay Özdemir,27/03/1973,NULL
19407,Richard Boddington,08/05/1988,NULL
19408,Anthony Spadaccini,27/09/1982,NULL
19409,Joost van Ginkel,11/09/1982,NULL
19410,Berna Akpinar,22/06/1978,NULL
19411,Joe Di Maio,02/05/1974,NULL
19412,Christian Huguenot,06/04/1984,NULL
19413,John Nasby,04/09/1974,NULL
19414,Reg Traviss,04/11/1977,NULL
19415,Pablo Manavello,02/05/1950,22/03/2016 0:00
19416,Gabrial McNair,07/10/1977,NULL
19417,Peng Dou,22/04/1976,NULL
19418,Ruben Pantua,28/01/1973,NULL
19419,Jennifer Steinman Sternin,15/09/1979,NULL
19420,Shahram Shah Hosseini,13/06/1972,NULL
19421,Amy Enser,28/06/1979,NULL
19422,Eva Contis,02/03/1977,NULL
19423,G. Robert Vornkahl,03/03/1984,NULL
19424,Kirill Yusim,01/04/1981,NULL
19425,Leah Ann Cevoli,03/01/1974,NULL
19426,Osric Chau,15/04/1986,NULL
19427,Lionel Hicks,12/12/1964,NULL
19428,James Schaeffer,12/03/1984,NULL
19429,Jenny Mitchell,05/02/1978,NULL
19430,Kevin Monahan,05/06/1980,NULL
19431,Mimi Snow,22/04/1982,NULL
19432,Sherry Lee,26/07/1970,NULL
19433,Lucas Joaquin,16/08/1981,NULL
19434,Josh Ritter,18/08/1976,NULL
19435,Alberto Closas,11/03/1961,NULL
19436,Danny George,04/07/1975,NULL
19437,Richard Arthur,02/08/1985,NULL
19438,J. Horton,17/10/1983,NULL
19439,Gen Kobayashi,11/07/1978,NULL
19440,Vera Van Dooren,15/05/1972,NULL
19441,Benjamin von Mallinckrodt,21/05/1980,NULL
19442,Cenk Torun,26/07/1974,NULL
19443,Alejandra Parra,26/07/1980,NULL
19444,Basak Dasman,07/09/1981,NULL
19445,Casey Van Maanen,19/07/1974,NULL
19446,Nathan Collett,14/10/1971,NULL
19447,Chris Niosi,07/02/1988,NULL
19448,Dumb,13/12/1973,NULL
19449,Damiano Tucci,21/12/1972,NULL
19450,Kyle Wallace,25/01/1971,NULL
19451,James Vasquez,11/08/1984,NULL
